headline,category,date,sentiment_score
Canada’s AltaGas in Talks to Combine With D.C. Utility WGL, Business,1/13/2017 4:13,-0.917597353
Anadarko to Sell South Texas Assets to Sanchez Energy and Blackstone, Business,1/13/2017 2:22,-0.911468267
"Oil Rises as Saudi Arabia Cuts Output, China Imports Rise", Oil Markets,1/13/2017 1:49,0.907866359
Oil Rises on Reports of Production Cuts, Oil Markets,1/12/2017 21:04,-0.955422342
OPEC Takes Aim at Its Biggest Problem: Oil Storage, Oil Markets,1/12/2017 17:03,-0.997551858
"Hess to Up Investment in Shale Oil, Will Take Hefty Charge", Business,1/12/2017 16:50,0.994720936
The Climate Intelligence Agency, Review & Outlook,1/14/2017 0:24,0.94228667
Oil Slips With Market Watching Production, Oil Markets,1/13/2017 21:00,-0.998398006
Fiat Chrysler Allegations Fuel European Emissions Scandal, Europe,1/13/2017 17:40,-0.990449488
BOE’s Saunders: U.K. Unemployment Could Fall Without Fueling Inflation, Central Banks,1/13/2017 15:49,-0.979716599
EPA Locks in Tougher Fuel-Economy Rules, Politics,1/13/2017 15:48,-0.992775917
U.S. Sanctions 18 Syrians for Chlorine-Gas Attacks, World,1/13/2017 6:47,-0.992645025
"Despite Plunging Peso, Wildcatters Try Making Money on Oil in Mexico", Markets,1/14/2017 12:00,-0.991420627
Oil Rises Slightly in Asia Ahead of OPEC Data, Oil Markets,1/16/2017 1:41,0.998906016
How Using Less Oil Helps the Economy, Commentary,1/17/2017 0:04,0.978574395
Noble Energy to Buy Oil and Gas Company Clayton Williams, Business,1/16/2017 22:50,0.993188143
"For Shale Drillers, Rising Oil Prices Come With Rising Costs", Business,1/16/2017 14:00,-0.988591492
Oil Prices Creep Lower Ahead of OPEC Data, Oil Markets,1/16/2017 12:08,-0.99905771
"Oil Prices Higher Ahead of U.S., OPEC Production Data", Oil Markets,1/18/2017 4:32,0.960821509
Elliott Pushes for Changes at NRG Energy, Business,1/18/2017 2:22,-0.812758327
China’s Oil Output Set for Long-Term Slump, Markets,1/17/2017 22:28,-0.999444425
Crude Prices Boosted by Saudi Oil Minister’s Comments, Oil Markets,1/17/2017 20:20,0.980836034
U.S. Sends $500 Million to Global Climate Change Fund, Politics,1/17/2017 19:39,0.765562057
"Saudi Arabia’s Non-Oil Growth Expected to Increase, IMF Says", Central Banks,1/17/2017 17:45,0.855982006
"Comerica Says Interest Rates, Oil Prices Boost Results", Markets,1/17/2017 12:31,0.99821496
Oil Gets a Nudge from Bullish OPEC Production Data, Oil Markets,1/19/2017 3:29,-0.998921871
Analysts Expect U.S. Crude-Oil Stockpiles to Rise, Oil Markets,1/18/2017 22:40,-0.942394972
Netflix’s Global Growth Fuels Surge in Subscribers, Earnings,1/18/2017 21:59,0.996878505
"Last Year Was Warmest on Record, Climate Experts Say", World,1/18/2017 18:50,0.999060929
OPEC Says Oil Output Fell After Production Deal, Markets,1/18/2017 13:47,-0.999722302
Oil Gets a Boost From Weaker Dollar and Supply Optimism, Oil Markets,1/20/2017 2:02,0.811709225
Energy Secretary Candidate Rick Perry Regrets Call to Eliminate Agency, Politics,1/19/2017 20:38,-0.979823589
Oil Settles Higher After IEA Report, Oil Markets,1/19/2017 20:10,-0.927359223
"Islamic State Steps Up Oil, Gas Sales to Assad Regime", Middle East,1/19/2017 20:07,0.990454197
U.S. Oil and Gasoline Inventories Rise Sharply, Oil Markets,1/19/2017 16:33,0.998232067
Oil Settles Higher on Signs of Tightening Supply, Oil Markets,1/20/2017 21:23,-0.978765428
U.S. Oil Producers Ramp Up Spending, Business,1/20/2017 19:43,-0.72251904
"GE Revenue Slips, Hurt by Oil Woes", Earnings,1/20/2017 18:33,-0.999539137
Kansas City Southern Results Pressured by Weak Energy Market, Earnings,1/20/2017 17:50,-0.99928695
What Crisis? South Korea’s Markets Prosper Amid Political Turmoil, Markets,1/20/2017 10:32,0.962307453
"Oil Prices Tick Higher as OPEC Deal Drains Supply, Dollar Slides", Oil Markets,1/23/2017 1:26,-0.994484484
Oil-Output Cuts Proceeding Faster Than Planned, Markets,1/22/2017 13:18,-0.961118639
Trump Administration Aims to Reverse Obama’s Climate Agenda, Politics,1/22/2017 12:00,-0.993343472
Crude-Oil Futures Eke Out Gains in Asia Trading, Oil Markets,1/24/2017 1:34,-0.567287207
Oil Prices Fall on Signs of Rising U.S. Output, Oil Markets,1/23/2017 20:25,-0.997944534
Gulf Keystone Gets $15M Oil Payment, Business,1/23/2017 15:49,-0.945043504
Oil Eases in Asia Trading as Focus Turns to Inventories, Oil Markets,1/25/2017 1:15,0.996034801
U.S. Crude-Oil Inventories Seen Up in Week, Oil Markets,1/24/2017 22:51,-0.980346799
Oil Prices Rise on Production Cut Confidence, Oil Markets,1/24/2017 21:57,-0.900191486
Libya Says Oil Sector Open Again for Business, Middle East,1/24/2017 14:39,0.996737063
Canada’s AltaGas to Buy D.C. Utility WGL, Business,1/26/2017 2:35,-0.962629795
Las Vegas Sands’ Quarterly Results Miss Wall Street Targets, Business,1/26/2017 2:20,-0.980080366
Oil Futures Rebound in Asia, Oil Markets,1/26/2017 1:18,0.98728919
Oil Prices Slip on Inventory Build, Oil Markets,1/25/2017 21:18,-0.999628544
Analysts Expect Small Drain From U.S. Natural Gas Inventories, Markets,1/25/2017 19:23,-0.999345958
"U.S. Oil, Fuel Inventories Rise More Than Expected", Oil Markets,1/25/2017 15:58,0.997420192
BP Warns Battle for Oil Market Share Could Return, Oil Markets,1/25/2017 15:44,-0.989680707
Oil Futures Pause in Asia Following Big U.S. Rally, Oil Markets,1/27/2017 1:12,-0.916547537
New Houston-Based Gas Marketing Company Bets on Mexico, Business,1/26/2017 22:24,-0.923615873
Oil Climbs Despite Higher U.S. Inventories, Oil Markets,1/26/2017 20:16,-0.957150877
Saudi Aramco Hires Firm to Assess Oil Reserves Before IPO, Business,1/26/2017 18:39,-0.952715755
U.K. Judge Blocks Nigeria Oil Spill Suits Against Shell, Business,1/26/2017 17:45,-0.830123007
Oil Prices Fall as Production Increases, Oil Markets,1/27/2017 22:19,-0.998500347
Nigeria Court Orders Transfer of Shell and Eni Oil Block, Business,1/27/2017 20:26,-0.977473378
U.S. Oil-Rig Count Climbs by 15, Oil Markets,1/27/2017 18:20,-0.974979997
Oil Futures Extend Falls, Oil Markets,1/30/2017 3:18,-0.998877108
Oil Firms Plot Divergent Spending Paths, Business,1/30/2017 1:21,-0.982910454
Oil Slips Further as Rising U.S. Output Weighs, Oil Markets,1/31/2017 4:50,-0.999407768
Analysts See Oil Prices Rising as OPEC Production Cut Bears Fruit, Oil Markets,1/30/2017 15:55,-0.941710651
Oil Futures Slip in Asia Trading as Focus Stays on OPEC, Oil Markets,2/1/2017 3:47,-0.998206854
Firing of Acting Attorney General Fuels Debate Over Jeff Sessions, Politics,2/1/2017 0:45,-0.99504602
U.S. Crude-Oil Stockpiles Seen Up in Week, Oil Markets,1/31/2017 21:51,-0.986454606
Oil Prices Rise on OPEC Cuts, Oil Markets,1/31/2017 21:49,-0.98383069
Shutdown of Texas Pipeline Boosting Oil Prices, Oil Markets,1/31/2017 16:43,-0.96764183
Energy Projects in Limbo After FERC Vacancy, Politics,1/31/2017 16:10,0.900283039
Adelson Pulls Out of Las Vegas Stadium Plan for Raiders, Business,1/31/2017 14:54,-0.981430233
Valero Energy Revenue Rises 10%, Business,1/31/2017 14:01,0.998462796
Oil Futures Pull Back in Asia After Overnight Rally, Oil Markets,2/2/2017 1:03,-0.973922312
Fillon’s Troubles Put His Party in Turmoil, Europe,2/1/2017 19:21,-0.997488976
Ruptured U.S. Oil Pipeline May Restart In ‘A Few’ Days, Markets,2/1/2017 17:15,-0.994186759
"U.S. Oil, Fuel Inventories Climb Sharply", Markets,2/1/2017 15:57,-0.820295453
Oil Rises on Production Cuts; Geopolitical Risks Remain, Oil Markets,2/3/2017 4:07,-0.984651327
Oil Prices Fall, Oil Markets,2/2/2017 21:03,-0.999575436
Saudi Aramco Approves Rare Increase in Oil Price, Oil Markets,2/2/2017 14:01,0.996153057
Oil Prices Close Higher on Expectations for Lower Output, Oil Markets,2/3/2017 21:17,-0.954976261
U.S. Oil-Rig Count Climbs by 17, Oil Markets,2/3/2017 18:22,-0.978215098
Oil Prices Seen Edging Higher on Dodd-Frank Rollback, Oil Markets,2/6/2017 3:52,-0.923186123
A Libel Suit Threatens Catastrophe for the Climate of Public Debate, Commentary,2/6/2017 1:16,-0.998369396
Signs of Shift in Oil Balance, Oil Markets,2/5/2017 12:00,-0.98526448
"Oil Slides on Strong Dollar, Storage Hub Data", Oil Markets,2/6/2017 21:17,-0.965811312
Oil Prices Fall Further in Asia Trade, Oil Markets,2/8/2017 3:03,-0.992493629
A Conservative Answer to Climate Change, Commentary,2/8/2017 0:07,0.99535805
Parsley to Purchase Permian Assets in $2.8 Billion Deal With Double Eagle Energy, Business,2/7/2017 23:19,0.943466187
BP Needs Oil to Rise to $60 to Break Even, Earnings,2/7/2017 18:05,-0.997810662
Statoil to Keep Capital Expenditures at 2016 Level as Net Loss Widens, Business,2/7/2017 15:26,-0.962774932
Oil Gets A Boost from Bullish U.S. Gasoline Demand, Oil Markets,2/9/2017 1:26,-0.913457692
Analysts Expect Big Drain From U.S. Natural Gas Inventories, Markets,2/8/2017 19:57,-0.999431551
Trump May Tap Two Veteran Lobbyists for Energy Issues, Politics,2/8/2017 18:48,-0.951506317
U.S. Oil Inventories Explode Higher, Oil Markets,2/8/2017 15:57,0.977253377
U.S. Oil Inventories Seen Rising, Markets,2/8/2017 15:28,0.98464936
Oil Prices Rise Slightly in Asia Trading, Oil Markets,2/10/2017 2:46,0.98008579
Trump Considers Veteran Fossil-Fuel Lobbyist or State Regulator for EPA Post, Politics,2/9/2017 21:18,-0.90272069
Mexican Inflation Speeds Up on January Gasoline Price Increases, Central Banks,2/9/2017 14:49,-0.692456543
Oil Rises on Global Supply Cuts, Oil Markets,2/10/2017 21:04,-0.970658541
U.S. Oil-Rig Count Climbs by 8, Business,2/10/2017 18:32,-0.975416362
Oil Prices Edge Higher on OPEC Production Cuts, Oil Markets,2/14/2017 3:35,-0.974708319
Chesapeake Energy and Estate of Former Late CEO in Settlement, Business,2/14/2017 0:09,0.994853199
Noble Energy’s Loss Narrows, Business,2/13/2017 22:45,-0.998056293
Oil Prices Slip Despite OPEC Cuts, Oil Markets,2/13/2017 20:07,-0.999491572
Paris Riots Fuel French Presidential Campaign Rhetoric, Europe,2/13/2017 16:22,-0.937887907
The Mexican Peso: A Currency in Turmoil, Markets,2/13/2017 12:54,-0.99179244
Oil Futures Reverse Gains on Increased U.S. Oil Rig Activity, Oil Markets,2/15/2017 4:02,-0.575051427
Flynn Is First Casualty of Turmoil in Trump Administration, Politics,2/15/2017 1:58,-0.971265912
Mexico’s Alfa to Sell Energy Assets, Earnings,2/15/2017 1:18,0.915188432
U.S. Crude-Oil Supplies Seen Increasing, Oil Markets,2/14/2017 21:56,0.720634878
Oil Inches Higher on OPEC Supply Cuts, Oil Markets,2/14/2017 21:56,-0.98462373
Are OPEC’s Cuts Adding Up to Lower Oil Prices?, Markets,2/14/2017 15:17,-0.997341335
Oil Futures Edge Lower as Higher U.S. Inventories Weigh, Oil Markets,2/16/2017 4:37,-0.998156488
California’s Climate Change, Review & Outlook,2/16/2017 0:21,0.987452328
Oil Prices Fall Slightly as U.S. Stockpiles Surge, Oil Markets,2/15/2017 20:33,-0.997691631
Analysts See Small Drain from U.S. Natural-Gas Inventories, Markets,2/15/2017 19:22,-0.999629736
U.S. Oil Inventories Surge as Refinery Runs Fall, Oil Markets,2/15/2017 16:04,-0.998648226
Oil Makes Modest Gains But Remains in a Tight Range, Oil Markets,2/17/2017 3:23,0.997013569
"Eurozone Growth Disparity Could Fuel Populism, Says Top Official", Central Banks,2/16/2017 15:50,-0.969628811
Visa’s Wants Your Car to Pay for Gas at the Pump, Markets,2/16/2017 15:06,-0.997351885
Cenovus Energy Posts Surprise Quarterly Profit, Earnings,2/16/2017 14:37,0.908183336
Worst Gasoline Glut in 27 Years Could Be Oil Rally’s Nemesis, Markets,2/17/2017 22:29,-0.999705136
Oil Held Back by Gasoline Glut, Oil Markets,2/17/2017 22:04,-0.991301775
How Bill Walton’s Son Made $1 Billion in the Oil Patch, Markets,2/17/2017 16:48,0.801960826
Oil Prices Under Pressure as U.S. Supply Grows, Oil Markets,2/20/2017 3:19,-0.989900291
Oil Prices Higher on Bullish Bets, Oil Markets,2/21/2017 3:47,-0.987319112
"Nikkei Higher as Yen Eases; Banks, Energy Gain", Markets,2/21/2017 2:19,0.990731895
Mattis Says U.S. Isn’t in Iraq to Take Its Oil, Middle East,2/20/2017 22:25,-0.976811826
Bullish Oil Investors May Be Getting Ahead of Themselves, Oil Markets,2/20/2017 15:01,-0.681860149
Oil Prices Rise Despite Higher U.S. Rig Count, Oil Markets,2/20/2017 10:26,0.968930423
Oil Up as OPEC Affirms Output Cut Plan, Oil Markets,2/22/2017 4:05,0.921846151
Oil Prices Up But Remain Rangebound, Oil Markets,2/23/2017 3:30,-0.924667537
Energy Transfer Partners Swings to Quarterly Loss, Earnings,2/22/2017 22:46,-0.998950481
U.S. Crude-Oil Stockpiles Seen Up in Week, Oil Markets,2/22/2017 22:14,-0.986454606
Oil Prices Retreat But Trend Remains Upbeat, Oil Markets,2/24/2017 3:36,0.982839763
EPA Chief Pruitt’s Emails Show Close Ties With Oil and Gas, Politics,2/24/2017 2:24,-0.685200453
Border-Adjustment Tax Divides Energy Sector, Politics,2/23/2017 23:59,-0.85566169
"Kushner, Ivanka Trump Pushed to Remove Words Critical of Climate Deal From Executive Order", Politics,2/23/2017 23:10,-0.703210294
Oil Prices Settle Higher After U.S. Stocks Report, Oil Markets,2/23/2017 21:34,-0.854319632
Where Are the Toilets? Order Glut Stretches Giant Jet Makers to Limit, Business,2/23/2017 21:30,-0.999131739
GOP Governors Implore Conservatives to Match Left’s New Energy, Politics,2/23/2017 21:19,-0.93003875
U.S. Crude Oil Inventories Rise Modestly, Oil Markets,2/23/2017 16:28,0.998970151
Chesapeake Energy Revenue Falls on Cheaper Energy Prices, Earnings,2/23/2017 13:36,-0.993076205
Oil Prices Ease as U.S. Crude Stocks Rise Again, Oil Markets,2/24/2017 21:08,0.995048702
U.S. Oil-Rig Count Climbs by Five, Oil Markets,2/24/2017 18:21,-0.9650594
From Arab Sheiks to Dakota Frackers: The Oil Industry’s Go-To Analyst, Markets,2/24/2017 17:49,0.969684184
BASF May Invest in Iran’s Energy Sector, Earnings,2/24/2017 11:16,0.981874883
Oil Prices See Modest Gains; Downside Pressure Remains, Oil Markets,2/27/2017 1:15,-0.986733377
Democratic Party Elections Reveal Growing Populist Energy, Politics,2/26/2017 21:35,0.999507666
Oil Trends Higher But Pressure Remains, Oil Markets,2/28/2017 1:34,-0.968561471
Oil Prices Settle Higher, Oil Markets,2/27/2017 21:04,0.869987369
Oil Prices Caught Between U.S. Inventories Growth and OPEC Cut, Oil Markets,3/1/2017 2:15,-0.977590799
U.S. Crude Oil Stocks Seen Increasing in DOE Data, Oil Markets,2/28/2017 22:02,-0.929806888
Oil Prices End Lower on Creeping Production, Oil Markets,2/28/2017 21:54,-0.99779129
Sempra Energy Increases Earnings Guidance, Business,2/28/2017 15:11,0.996934652
Oil Prices Decline on Record High Build in U.S. Crude Stocks, Oil Markets,3/2/2017 1:13,-0.981272161
Oil Closes Lower, Oil Markets,3/1/2017 20:39,-0.993641436
U.S. Crude Oil Inventories Rise Less Than Expected, Oil Markets,3/1/2017 16:15,-0.995061576
"Oil Prices Recover, Oversupply Pressure Remains", Oil Markets,3/3/2017 1:47,-0.993656039
Oil Hits Three-Week Low on Record-High Inventories, Oil Markets,3/2/2017 20:59,-0.998774827
Senate Backs Perry as Energy Secretary, Politics,3/2/2017 19:36,-0.735013127
Oil’s Friday Rebound Can’t Cancel Out Weekly Loss, Oil Markets,3/3/2017 20:35,0.997066915
U.S. Oil-Rig Count Climbs, Markets,3/3/2017 18:37,-0.870330095
Oil-Price Rise Brightens Mood for Big CERAWeek Energy Conference, Business,3/5/2017 4:59,0.996152103
"Oil Prices Fall on Concerns About U.S. Stockpiles, Output", Oil Markets,3/6/2017 1:35,-0.999042809
"Brought Down by Long Bust, Texas Oilmen Pray for Another Boom", Business,3/5/2017 18:38,-0.988905311
Oil Prices Extend Falls, Oil Markets,3/7/2017 1:21,-0.999202311
Russia Committed to Oil Production Cut, Oil Markets,3/6/2017 21:50,-0.905606925
Oil Prices Decline, Oil Markets,3/6/2017 21:06,-0.999479353
Shell Nigeria Shuts Bonga Oil Field for Maintenance, Business,3/6/2017 20:26,-0.998997033
Norway’s Statoil to Increase Bet on Renewables, Business,3/6/2017 20:01,0.988925993
IEA Sees No Peak Oil Demand ‘Any Time Soon’, Oil Markets,3/6/2017 19:28,-0.998032391
Oil Seen Stuck in Mid-$50s Range, Oil Markets,3/6/2017 7:57,-0.999446929
Oil Prices Fall as Higher U.S. Inventories Loom Amid Tepid China Demand, Oil Markets,3/8/2017 1:17,-0.999651551
U.S. Crude-Oil Inventories Seen Up in Week, Oil Markets,3/7/2017 22:05,-0.980346799
Oil Retreats Ahead of Inventory Data, Oil Markets,3/7/2017 21:17,-0.999454677
"Shale Helped Offset Global Declines in Oil Production, OPEC Leader Says", Oil Markets,3/7/2017 20:15,0.696251154
Colombia’s Oil Sector Faces ‘Post-Conflict’ Security Problems, Oil Markets,3/7/2017 18:52,-0.988087714
Saudi Energy Minister Says OPEC Will Remain Stabilizing Force for Oil Prices, Oil Markets,3/7/2017 17:29,-0.700314522
Exxon’s $20 Billion Spending Plan Points to U.S. Energy Surge, Business,3/7/2017 15:52,0.880446494
Motiva Breakup Hands Saudi Aramco Largest U.S. Oil Refinery, Oil Markets,3/7/2017 13:24,-0.981191099
Oil Prices Edge up in Asia After Tumbling Overnight, Oil Markets,3/9/2017 2:45,-0.913353443
Getting to the Bottom of a Climate Crusade, Commentary,3/8/2017 23:38,-0.993988752
U.S. Crude Oil Inventories Rise More Than Expected, Oil Markets,3/8/2017 21:19,0.993939281
Oil Companies Take to Thrifty Bets, Business,3/8/2017 20:15,-0.992549419
Oil Stabilizes After Falling Below Key Support Level, Oil Markets,3/10/2017 1:15,-0.977822483
Repsol Discovers Major Oil Field in Alaska’s North Slope, Oil Markets,3/9/2017 22:40,0.806553006
Shell to Sell Canada Oil-Sands Businesses for $7.25 Billion, Business,3/9/2017 20:23,-0.976801693
OPEC Faces Quandary as U.S. Oil Inventories Swell, Oil Markets,3/9/2017 16:00,-0.998221934
Chevron Says Climate Actions Pose Minimal Risk to Operations, Business,3/9/2017 15:39,0.947823465
Exxon Buys Stake in Offshore Mozambican Gas Field for $2.8 Billion, Business,3/9/2017 13:03,-0.584658384
Oil Extends Slide After Sharp Selloff, Oil Markets,3/10/2017 20:32,0.957891047
U.S. Oil-Rig Count Climbs by Eight, Oil Markets,3/10/2017 18:25,-0.964226305
Oil Drops to Near Four Month Low, Oil Markets,3/13/2017 1:45,-0.998621225
"Oil Prices Near Flat, But Stay Under Pressure", Oil Markets,3/14/2017 0:32,-0.996155322
"Tillerson Used Email Alias at Exxon to Discuss Climate Change, N.Y. Says", Business,3/14/2017 0:20,-0.994742036
Oil Prices Pressured by Growing U.S. Crude Supplies, Oil Markets,3/13/2017 19:15,-0.994920075
Hedge-Fund Loses Big on Oil Bets, Markets,3/13/2017 12:47,-0.999680877
Wood Group to Acquire Amec in $2.7 Billion Oil-Services Deal, Business,3/13/2017 10:57,0.806958437
Oil Prices Rebound But Skepticism on Planned Cuts Remain, Oil Markets,3/15/2017 0:30,-0.985986769
Fire at Oil Sands Plant in Alberta, Business,3/15/2017 0:08,-0.994842708
U.S. Crude-Oil Inventories Expected to Rise, Oil Markets,3/14/2017 21:01,0.955994606
Oil Selloff Continues on Worries Over Saudi Commitment, Oil Markets,3/14/2017 20:59,-0.973210037
Lukoil Swings to Profit, Business,3/14/2017 19:14,0.983872592
Oil Extends Gains in Asia Trading, Markets,3/16/2017 3:25,0.996608377
Venezuela Alleges Fraud in $1.3 Billion Oil-Rig Lease, World,3/15/2017 23:10,-0.991624653
Oil Prices Rally on Report of Drop in U.S. Inventory, Oil Markets,3/15/2017 19:52,-0.994676113
"Oil Supplies Rise as OPEC, Non-OPEC Countries Pump More Crude", Oil Markets,3/15/2017 9:12,0.653449297
Oil Settles Slightly Higher as Rising U.S. Supply Weighs, Oil Markets,3/17/2017 19:57,-0.93111676
U.S. Oil-Rig Count Climbs by 14, Oil Markets,3/17/2017 17:25,-0.973091483
Statoil Says Business Resilient to Tougher Climate-Change Rules, Europe,3/17/2017 14:42,0.575837076
U.S. Oil Prices Remain Below $50, Business,3/17/2017 11:13,-0.997106254
Oil Prices Gain Traction, Markets,3/17/2017 8:23,0.996759593
Why Oil Demand May Be Higher Than Expected, Oil Markets,3/17/2017 6:00,-0.781370103
Oil Falls on Growing U.S. Drilling Activity, Oil Markets,3/20/2017 19:44,-0.997862637
Oil Drifts Lower on Higher U.S. Output, Markets,3/20/2017 4:05,-0.99973613
U.S. Oil Hovers at Four-Month Low, Oil Markets,3/22/2017 1:26,-0.99829334
ETF Glitch Fuels Worries Over Modern Markets, Markets,3/21/2017 23:11,-0.981697142
U.S. Crude-Oil Supplies Seen Increasing in DOE Data, Oil Markets,3/21/2017 20:54,-0.907328844
Oil Retreats on Oversupply Fears, Oil Markets,3/21/2017 20:51,-0.998615265
Oil Prices Up But Still Near Four-Month Low, Markets,3/21/2017 4:10,-0.999253452
Gas Natural Goes After Colombia Over Utility Seizure, Business,3/22/2017 20:16,-0.977520049
Oil Prices Continue to Fall on Glut Worries, Oil Markets,3/22/2017 20:10,-0.996951222
U.S. Crude Oil Inventories Rise More Than Expected, Oil Markets,3/22/2017 15:08,0.993939281
Oil Flat Ahead of Monitoring Committee Meeting, Oil Markets,3/24/2017 0:29,-0.999545753
Oil Prices Tumble Again on Oversupply, Oil Markets,3/23/2017 19:47,-0.999472558
Shell Oil Spills Led to ‘Astonishingly High’ Pollution in Nigeria, Business,3/23/2017 18:57,-0.993742883
Belgian Security Forces Foil Possible Car Attack in Antwerp, World,3/23/2017 18:15,0.963945031
Oil Creeps Higher, Oil Markets,3/24/2017 20:33,-0.973413169
U.S. Oil-Rig Count Climbs by 21, Oil Markets,3/24/2017 17:29,-0.972251236
Air Products & Chemicals Walks Away From Bid for Yingde Gases, Business,3/24/2017 11:36,-0.995706022
A $1 Billion ‘Blank Check’ Is Raised to Shop in the Oil Patch, Markets,3/25/2017 15:37,-0.994098067
"In the Era of Cheap Oil, Gulf Producers Are Forced to Borrow", Oil Markets,3/25/2017 12:00,-0.994641185
"Oil Prices Dragged by Rising U.S. Output, Despite Expected OPEC Cuts", Oil Markets,3/27/2017 1:46,-0.99889034
Oil Prices Up But Uncertainty Over OPEC Deal Looms, Oil Markets,3/28/2017 1:04,-0.996466517
Saudi Arabia Puts U.S. Energy Producers to a Test—and They Ace It, Commentary,3/27/2017 22:58,0.999436438
Saudi Arabia Drops Tax Rates for Oil Firms Ahead of Aramco IPO, Oil Markets,3/27/2017 20:22,-0.988333464
Oil Declines on Skepticism Over Extension of OPEC Output Cut, Oil Markets,3/27/2017 19:09,-0.996337891
Oil Prices Maintain Bounce Amid Libya Supply Disruption, Oil Markets,3/29/2017 0:33,-0.868045807
EU Rebukes Trump’s Climate Order, World,3/29/2017 0:05,-0.919116616
Trump Signs Order Rolling Back Obama’s Climate Rules, Politics,3/28/2017 23:33,-0.942042947
Trump’s Energy Progress, Review & Outlook,3/28/2017 22:57,0.999536157
Trump’s Next Step on Climate Change, Commentary,3/28/2017 22:41,0.99512583
U.S. Crude-Oil Stocks Seen Increasing in DOE Data, Oil Markets,3/28/2017 21:02,-0.926976681
Oil Prices Rise as Libya Supply Disrupted, Oil Markets,3/28/2017 20:57,-0.994492531
Trump to Sign Executive Order to Roll Back Obama Climate-Change Policies, Politics,3/28/2017 12:06,0.957503319
Nations Renew Climate Vows After Trump Coal Move, World,3/30/2017 2:39,0.994041502
Oil Prices Retreat as Dollar Climbs, Oil Markets,3/30/2017 0:39,-0.999144673
ConocoPhillips to Sell Chunk of Canadian Oil-Sands Assets, Business,3/30/2017 0:20,-0.977361202
Analysts See Large Drain From U.S. Natural-Gas Inventories, Markets,3/29/2017 18:48,-0.999721825
U.S. Crude Oil Inventories Rise Near Expectations, Markets,3/29/2017 14:53,-0.695134878
China Energy Takes 19.9% Stake in Cowen, Business,3/29/2017 14:04,0.908705473
"U.S. Oil Prices Slip, But Still Holds Above $50", Oil Markets,3/31/2017 1:12,-0.785719395
Putin Exploits Europe’s Divisions in Bid to Dominate Gas Supply, World,3/30/2017 20:57,-0.987452686
Oil Settles Above $50 Amid Slowdown in Stockpile Growth, Oil Markets,3/30/2017 20:15,-0.997500956
Fracking 2.0: Shale Drillers Pioneer New Ways to Profit in Era of Cheap Oil, Business,3/30/2017 17:51,0.786139309
GE Chief Says ‘Climate Change Is Real’ in Rebuke to Trump Policy, Business,3/30/2017 13:20,0.989365816
Traders Expect Oil Producers May Keep Output Lower for Longer, Markets,3/30/2017 5:30,-0.998520195
Glencore Sells Oil Storage Assets to China’s HNA Group, Europe,4/1/2017 13:21,-0.951669395
Oil Companies’ Modest Prize: Breaking Even, Business,4/2/2017 12:00,0.999553621
Oil Prices Hold After Overnight Pullback, Markets,4/4/2017 3:27,-0.905999899
Oil Rally Stalls as Libya Production Resumes, Oil Markets,4/3/2017 20:10,-0.999489546
"As Oil Stands Pat, Saudi Exports to Be Key", Markets,4/3/2017 4:15,0.98400569
U.S. Crude-Oil Stockpiles Seen Decreasing, Oil Markets,4/4/2017 21:04,-0.999202788
Oil Prices Rise on Continued OPEC Bet, Oil Markets,4/4/2017 20:48,0.967189848
Images of Syrian Gas Deaths Prompt Calls for Action, Middle East,4/6/2017 1:20,-0.993923485
Green-Energy PACE Home Loans Catch Congress’s Ire, Markets,4/5/2017 21:01,-0.884085298
Death Toll in Suspected Syria Gas Attack Rises, Middle East,4/5/2017 19:54,-0.91834414
Oil Prices Pare Gains on U.S. Stockpile Data, Oil Markets,4/5/2017 19:37,-0.989596307
Analysts See 8-bcf Addition to U.S. Natural-Gas Inventories, Markets,4/5/2017 19:32,0.552534163
U.S. Crude Oil Inventories Unexpectedly Rise, Oil Markets,4/5/2017 14:58,0.993291378
Oil Prices Hold Four-Week High on Bullish Data, Markets,4/5/2017 7:05,-0.998892963
Oil Down Slightly Ahead of U.S. Oil-Rig Data, Markets,4/7/2017 1:33,-0.977311075
"For One Syrian Family, Gas Attack Takes Heavy Toll", Middle East,4/6/2017 23:59,-0.990859985
Risk-Off Sentiment Pressures Oil Prices, Markets,4/6/2017 5:43,-0.992292285
U.S. Oil-Rig Count Climbs by 10, Oil Markets,4/7/2017 20:47,-0.977982759
Oil Hits One-Month High After U.S. Airstrikes in Syria, Oil Markets,4/7/2017 20:24,-0.985134661
Oil Trader Gunvor Approached Rivals Over Possible Sale, Business,4/7/2017 15:28,-0.981260419
BHP Billiton Urged by Activist Investor to Shed Oil Operations, Business,4/10/2017 18:33,-0.979614019
Global Tensions Keep Oil Prices Elevated, Markets,4/10/2017 7:14,0.985670745
Where Were the Pro-Refugee Protesters When Assad Gassed Syrians?, Commentary,4/11/2017 21:38,-0.998402417
U.S. Crude Oil Supplies Seen Decreasing in DOE Data, Markets,4/11/2017 21:30,-0.99928695
A Venezuelan Default Could Put U.S. Oil Assets in Russian Hands, Business,4/11/2017 21:27,-0.995830715
Oil Flips to Small Gains, Oil Markets,4/11/2017 21:12,-0.640542865
Oil Turns Slightly Lower; Forex Cited, Markets,4/11/2017 7:47,-0.999154925
Risk Aversion Fuels Euro-Yen’s Decline, Markets,4/11/2017 7:41,-0.997575462
