headline,category,date,source,sentiment,sentiment_score
Investors Pledge Cuts to Fossil-Fuel Commitments at Paris Meeting, Europe,2017-12-12 22:20:00,WSJ,NEGATIVE,0.7358036637306213
"Oil Prices Hit High, Before Sliding, Amid Disrupted Supply", Oil Markets,2017-12-12 18:15:00,WSJ,NEGATIVE,0.998694121837616
Blast at Austrian Import Hub Chokes European Natural Gas Supply, Markets,2017-12-12 17:30:00,WSJ,NEGATIVE,0.9975872039794922
"U.S., Japan Express Concern Over China’s Interest in Saudi Oil Giant", Middle East,2017-12-13 23:03:00,WSJ,POSITIVE,0.5435963273048401
OPEC Oil Output Falls to Six-Month Low but U.S. Fills Gap, Markets,2017-12-13 12:20:00,WSJ,NEGATIVE,0.9976715445518494
Oil Prices Consolidate Gains After Thursday’s Rebound, Oil Markets,2017-12-15 00:48:00,WSJ,POSITIVE,0.9952126741409302
"World Oil Supply Hits Year High, Boosted by U.S. Shale Surge", Oil Markets,2017-12-14 09:00:00,WSJ,POSITIVE,0.9968197345733643
Oil Demand May Exceed Supply Right Now, Oil Markets,2017-12-14 07:20:00,WSJ,NEGATIVE,0.9769861102104187
Oil Falls as U.S. Production Rises, Oil Markets,2017-12-14 05:29:00,WSJ,NEGATIVE,0.9992664456367493
Airbus’s Top Brass to Exit Amid Turmoil at Europe’s Plane Giant, Business,2017-12-15 06:42:00,WSJ,NEGATIVE,0.9978210926055908
Greece’s Olive Oil Industry Offers a Lesson on Economic Hurdles, Europe,2017-12-18 10:30:00,WSJ,POSITIVE,0.9974914789199829
Tables Turned: Saudi Arabia Hunts for Oil Assets in the U.S., Business,2017-12-20 23:56:00,WSJ,POSITIVE,0.5257426500320435
Oil Prices Edge Up on Bullish Sentiment, Oil Markets,2017-12-21 20:58:00,WSJ,NEGATIVE,0.9974890947341919
Euronav to Buy Gener8 to Create Oil-Tanker Giant, Oil Markets,2017-12-21 16:22:00,WSJ,NEGATIVE,0.95635986328125
Mattress Firm Gets Credit Line As Accounting Probe Roils Its Parent Steinhoff, Business,2017-12-22 22:41:00,WSJ,NEGATIVE,0.9901053309440613
Oil Majors Interested in Mexican Deep-Water Oil Auction, Oil Markets,2017-12-22 21:40:00,WSJ,NEGATIVE,0.9149050712585449
"A Year After Its Historic Deal, OPEC Succeeds in Propping Up Oil", Oil Markets,2017-12-25 12:00:00,WSJ,POSITIVE,0.999086856842041
Oil Eases Off More Than Two-Year High, Oil Markets,2017-12-27 20:38:00,WSJ,POSITIVE,0.9960905909538269
Commodity Currencies Left Behind in Oil Rally, Markets,2017-12-28 23:08:00,WSJ,NEGATIVE,0.9963709115982056
Power Plants Bloom Even as Electricity Prices Wilt, Business,2017-12-28 17:39:00,WSJ,POSITIVE,0.9981623291969299
Russia Bets on Shale Oil to Defend Its Spot as Top Producer of Crude, Business,2017-12-29 10:30:00,WSJ,NEGATIVE,0.9733018279075623
"U.S. Steelmakers Raise Their Bets on Energy, Construction", Business,2017-12-31 04:59:00,WSJ,POSITIVE,0.8781743049621582
Oil Futures Reverse Early Drop in Asian Trading, Oil Markets,2018-01-02 00:11:00,WSJ,NEGATIVE,0.9237323999404907
Free Trade Has Been a Boon for Energy Independence, Commentary,2018-01-01 22:00:00,WSJ,POSITIVE,0.9948345422744751
"Oil Holds Near Two-Year High, Eyes on Iran", Oil Markets,2018-01-02 21:10:00,WSJ,POSITIVE,0.980399489402771
"Dominion Energy to Buy Scana, Which Had Ended a Nuclear Project", Business,2018-01-03 19:06:00,WSJ,NEGATIVE,0.9771595597267151
Big Oil Investors Rethink Their Bets, Oil Markets,2018-01-03 17:50:00,WSJ,NEGATIVE,0.9808794856071472
Trump Administration Proposes Massive Expansion of Oil Drilling, Politics,2018-01-05 02:42:00,WSJ,POSITIVE,0.7826817631721497
Trump’s Offshore Energy Opening, Review & Outlook,2018-01-05 00:14:00,WSJ,POSITIVE,0.9975969195365906
Climate-Change Policies Can Be Punishing for the Poor, Commentary,2018-01-05 00:05:00,WSJ,NEGATIVE,0.9982967972755432
The Marrakesh Climate Express, Review & Outlook,2018-01-06 00:24:00,WSJ,POSITIVE,0.9901900887489319
Oil Slips After Hitting Three-Year High, Oil Markets,2018-01-05 20:19:00,WSJ,NEGATIVE,0.9990484118461609
Oil Futures Tick Higher After Friday’s Pullback, Oil Markets,2018-01-08 01:56:00,WSJ,NEGATIVE,0.8533560037612915
"Iranian Oil Tanker at Risk of Exploding and Sinking, China Says", World,2018-01-09 00:29:00,WSJ,NEGATIVE,0.9855058193206787
Why Did New England Gas Prices Jump Nearly 90%? Blame the Storm, Markets,2018-01-08 22:14:00,WSJ,NEGATIVE,0.9980485439300537
Oil Continues to Rally as Data Remain Bullish, Oil Markets,2018-01-10 00:54:00,WSJ,NEGATIVE,0.9982289671897888
Oil Futures Ease in Asian Trading After Fresh 3-Year Highs, Oil Markets,2018-01-11 00:59:00,WSJ,POSITIVE,0.9928821325302124
Oil Extends Rally as Stockpiles Slide and Risks Remain, Oil Markets,2018-01-10 21:04:00,WSJ,POSITIVE,0.5986602902412415
US Oil Prices Pull Back Some in Asia, Oil Markets,2018-01-12 01:52:00,WSJ,NEGATIVE,0.9861389994621277
Climate of Unaccountability, Review & Outlook,2018-01-12 00:39:00,WSJ,NEGATIVE,0.9838316440582275
Oil Extends Gains Ahead of Trump Iran Decision, Oil Markets,2018-01-11 20:56:00,WSJ,POSITIVE,0.9871249794960022
T. Boone Pickens Calls It Quits on Energy Trading, Oil Markets,2018-01-13 00:20:00,WSJ,NEGATIVE,0.9996196031570435
Growing Appetites Fuel Record U.S. Meat Production, Business,2018-01-12 18:33:00,WSJ,POSITIVE,0.9987475872039795
"Oil Price Rally Supported by Demand, OPEC Discipline: Numis", Oil Markets,2018-01-15 02:33:00,WSJ,NEGATIVE,0.9299346208572388
Shell Bids a Long Goodbye to Middle Eastern Oil, Business,2018-01-15 21:21:00,WSJ,NEGATIVE,0.9874705672264099
Chevron Returns to Iraqi Kurdistan’s Oil Fields, Business,2018-01-16 20:06:00,WSJ,POSITIVE,0.9678818583488464
USA Compression Partners to Buy Business from Energy Transfer Partners, Business,2018-01-16 13:05:00,WSJ,POSITIVE,0.5270894765853882
Five Potential Risks to the Oil Rally, Markets,2018-01-16 10:30:00,WSJ,NEGATIVE,0.9825760126113892
"After Years of Turmoil, Greece Is Close to Exiting Its Bailout", Europe,2018-01-16 10:30:00,WSJ,NEGATIVE,0.9392620921134949
U.S. Border Plan in Syria Fuels Tensions With Turkey, Middle East,2018-01-18 00:45:00,WSJ,NEGATIVE,0.9911647439002991
Top Oil-and-Gas Lobbyist Exits, Politics,2018-01-17 15:16:00,WSJ,NEGATIVE,0.9994377493858337
Oil Hovers Near Three-Year Highs as Investors Parse Supply Data, Oil Markets,2018-01-18 20:07:00,WSJ,NEGATIVE,0.9969852566719055
"U.S. Oil Output Expected to Surpass Saudi Arabia, Rivaling Russia", Markets,2018-01-19 22:10:00,WSJ,POSITIVE,0.9823997020721436
Oil Futures Rebound Some in Asian Trading, Oil Markets,2018-01-22 00:26:00,WSJ,POSITIVE,0.992052435874939
Saudis Push for OPEC Oil Efforts Into 2019, Oil Markets,2018-01-21 11:03:00,WSJ,NEGATIVE,0.9667171835899353
Oil Futures Rebound After Afternoon U.S. Pullback, Oil Markets,2018-01-23 01:26:00,WSJ,POSITIVE,0.9541147351264954
"Oil Ends Higher on Dollar, OPEC", Oil Markets,2018-01-22 20:55:00,WSJ,POSITIVE,0.7658349275588989
"FirstEnergy Gets $2.5 Billion From Elliott, Bluescape Investor Group", Business,2018-01-22 20:06:00,WSJ,POSITIVE,0.52222740650177
A Biofuels Bankruptcy, Review & Outlook,2018-01-24 00:52:00,WSJ,NEGATIVE,0.9992788434028625
Oil Little Changed Despite Reading of Higher U.S. Supplies, Oil Markets,2018-01-24 00:42:00,WSJ,NEGATIVE,0.9951203465461731
Oil Boosted by IMF Growth Expectations, Oil Markets,2018-01-23 21:48:00,WSJ,POSITIVE,0.974336564540863
Fresh 3-Year High for Oil Futures as Dollar Falls, Oil Markets,2018-01-25 00:47:00,WSJ,POSITIVE,0.7575587630271912
Mexico to Auction 37 Oil Blocks in July, Oil Markets,2018-01-24 22:54:00,WSJ,NEGATIVE,0.8199014663696289
Oil Prices Remain Under Pressure After Uptick in Dollar, Oil Markets,2018-01-26 02:22:00,WSJ,NEGATIVE,0.9908187985420227
Oil Reverses Gains As Dollar Jumps, Oil Markets,2018-01-25 21:14:00,WSJ,NEGATIVE,0.984193742275238
Energy Stocks Catching Up to Crude Rally, Oil Markets,2018-01-27 01:14:00,WSJ,POSITIVE,0.9806539416313171
Oil Higher as Dollar Rally Fades, Oil Markets,2018-01-26 20:28:00,WSJ,NEGATIVE,0.998683512210846
"Saudi Aramco, the Crude-Oil Giant, Becomes a Force in Refining", Business,2018-01-26 12:00:00,WSJ,POSITIVE,0.9984094500541687
UK 4Q GDP Fuels More Pound Gains, Markets,2018-01-26 09:58:00,WSJ,POSITIVE,0.5491554737091064
Dozens Recount Pattern of Sexual Misconduct by Vegas Mogul Steve Wynn, Business,2018-01-27 06:02:00,WSJ,NEGATIVE,0.9903554916381836
U.S. Natural-Gas Futures Retreat, Oil Markets,2018-01-29 03:22:00,WSJ,NEGATIVE,0.9970364570617676
"Canada’s Oil Producers, in Standoff With Railways, Sit Out Oil-Price Rally", Business,2018-01-28 16:38:00,WSJ,NEGATIVE,0.9825776219367981
Oil Falls to Session Lows as Monday’s Pullback Builds, Oil Markets,2018-01-30 00:45:00,WSJ,NEGATIVE,0.9994028806686401
"Nymex, Brent Oil Spread Continues to Narrow", Oil Markets,2018-01-29 05:06:00,WSJ,NEGATIVE,0.9995433688163757
Oil Futures Maintain Post-API Selloff, Oil Markets,2018-01-31 03:28:00,WSJ,NEGATIVE,0.9842995405197144
"Investor Pullback, Rising U.S. Output Weigh on Oil", Oil Markets,2018-01-30 21:55:00,WSJ,NEGATIVE,0.987066924571991
Oil Futures Edge Higher in Asia, Oil Markets,2018-02-01 01:17:00,WSJ,POSITIVE,0.9952197670936584
Oil Edges Higher On Steady Demand, Oil Markets,2018-01-31 21:26:00,WSJ,POSITIVE,0.9878734946250916
U.S. Oil Production Tops Mark Last Hit in 1970, Oil Markets,2018-01-31 20:14:00,WSJ,POSITIVE,0.9488069415092468
Hedge Funds Push for Overhaul at Marine Fuel Firm, Markets,2018-01-31 15:43:00,WSJ,NEGATIVE,0.9838324189186096
Big Oil Returns to Drilling—but on a Budget, Business,2018-01-31 12:00:00,WSJ,NEGATIVE,0.9653774499893188
Energy Woes Take Toll on Siemens, Business,2018-01-31 11:09:00,WSJ,NEGATIVE,0.9986716508865356
"Oil Futures Rise Further in Asia, Led by WTI", Oil Markets,2018-02-02 01:18:00,WSJ,POSITIVE,0.9961565136909485
Oil Climbs on U.S. Gasoline Demand, Oil Markets,2018-02-01 20:44:00,WSJ,NEGATIVE,0.9203266501426697
U.S. Business Investment Fuels Factory-Sector Momentum, Economic Data,2018-02-01 16:03:00,WSJ,POSITIVE,0.9957600235939026
Shell Is Almost Back to the Profits of the Oil Boom, Earnings,2018-02-01 14:47:00,WSJ,NEGATIVE,0.9928810596466064
Oil Futures Slide in Asia Amid Risk-Off Action, Oil Markets,2018-02-05 04:31:00,WSJ,NEGATIVE,0.986584484577179
"Despite Market Turmoil, Corporate Earnings Shine Bright", Markets,2018-02-04 14:00:00,WSJ,POSITIVE,0.9998574256896973
Banks Raise Oil Forecasts but See Risks, Oil Markets,2018-02-04 11:00:00,WSJ,NEGATIVE,0.9866950511932373
"Volatility ETPs Plunge, Fueling Speculation Of Their Demise", Markets,2018-02-06 02:37:00,WSJ,NEGATIVE,0.9942358136177063
Oil Falls Further as Equities’ Global Slump Continues, Oil Markets,2018-02-06 00:49:00,WSJ,NEGATIVE,0.999488115310669
Market Turmoil Greets New Federal Reserve Chairman, Central Banks,2018-02-06 00:29:00,WSJ,POSITIVE,0.9968473315238953
Oil Prices Fall as Stocks Selloff Rattles Market, Oil Markets,2018-02-05 20:54:00,WSJ,NEGATIVE,0.9993347525596619
Oil Futures Rebound Some After Bullish Inventory Report, Oil Markets,2018-02-07 01:15:00,WSJ,NEGATIVE,0.977654755115509
Market Turmoil Threatens IPO Recovery, Markets,2018-02-06 23:30:00,WSJ,NEGATIVE,0.9990537762641907
Oil Futures Extend Overnight Slide in Asia, Oil Markets,2018-02-08 01:55:00,WSJ,POSITIVE,0.992389976978302
"After Market Turmoil, Fed Officials Stand Firm on Rate Path", Central Banks,2018-02-07 22:00:00,WSJ,POSITIVE,0.9888639450073242
Oil Prices Fall as U.S. Output Surges, Oil Markets,2018-02-07 21:29:00,WSJ,NEGATIVE,0.9981049299240112
Oil Down Another 1% in Asia as Iran Looks to Pump, Oil Markets,2018-02-09 01:06:00,WSJ,NEGATIVE,0.9946545362472534
SandRidge Energy Shakes Up Leadership Amid Investor Pressure, Business,2018-02-09 00:01:00,WSJ,NEGATIVE,0.996773898601532
Big Oil Is Rewarding Investors Again, Business,2018-02-08 18:35:00,WSJ,POSITIVE,0.9998582601547241
"As Inflation Fears Roil Markets, Firms Face New Pressure to Raise Prices", Business,2018-02-09 21:10:00,WSJ,NEGATIVE,0.9966533780097961
China Signs First Long-Term Deal for U.S. Natural Gas, Business,2018-02-09 15:35:00,WSJ,POSITIVE,0.9920186400413513
"China Muscles In on Brent, WTI Oil Dominance", Oil Markets,2018-02-09 13:13:00,WSJ,NEGATIVE,0.7574794888496399
Oil Prices Rebound in Asia After Week-Plus of Selling, Oil Markets,2018-02-12 00:02:00,WSJ,POSITIVE,0.978243350982666
Oil Futures Climb Again After Monday Pullback, Oil Markets,2018-02-13 00:05:00,WSJ,NEGATIVE,0.8120768070220947
Oil Prices Follow Equities Higher, Oil Markets,2018-02-12 21:56:00,WSJ,NEGATIVE,0.7495220303535461
Market Volatility Strikes Products Linked to Turmoil Index, Markets,2018-02-12 13:00:00,WSJ,NEGATIVE,0.9955695271492004
Oil Futures Little Changed Ahead of U.S. Inventory Data, Oil Markets,2018-02-14 01:37:00,WSJ,NEGATIVE,0.9896023869514465
Louisiana Port Edges Closer to Oil Export on Supertankers, Oil Markets,2018-02-13 23:35:00,WSJ,POSITIVE,0.7150542140007019
Shale Output Hasn’t Grown This Fast Since Oil Was at $100, Markets,2018-02-13 17:46:00,WSJ,NEGATIVE,0.9545268416404724
A Billion-Dollar Bribery Scandal Sweeps Through the Oil Industry, Business,2018-02-13 17:40:00,WSJ,NEGATIVE,0.9829896688461304
Oil Futures Climb Further in Asia, Oil Markets,2018-02-15 00:14:00,WSJ,POSITIVE,0.9858978986740112
Saudi Answer to Falling Oil Prices: Production Cuts, Oil Markets,2018-02-14 15:22:00,WSJ,NEGATIVE,0.9991468191146851
"GOP Is Roiled by Primary Challengers, Fundraising Woes", Politics,2018-02-14 10:30:00,WSJ,NEGATIVE,0.9967126846313477
Oil Futures Gain But Rising U.S. Output May Cap Rebound, Oil Markets,2018-02-19 00:34:00,WSJ,NEGATIVE,0.9140492081642151
Brent Oil Futures Tick Down After Monday’s Jump, Oil Markets,2018-02-20 00:58:00,WSJ,NEGATIVE,0.9962809681892395
"Noble Energy, Israel’s Delek to Supply Gas to Egypt", World,2018-02-19 22:37:00,WSJ,POSITIVE,0.9243118762969971
Oil Producers Buy Back Shares After Years of Selling New Stock, Markets,2018-02-19 13:00:00,WSJ,NEGATIVE,0.9817967414855957
Oil Buoyed by Weaker Dollar and Stronger Equities, Oil Markets,2018-02-19 11:35:00,WSJ,NEGATIVE,0.9849574565887451
Oil Futures Slide Further After FOMC Minutes, Oil Markets,2018-02-22 01:20:00,WSJ,NEGATIVE,0.9966493248939514
Oil Prices Mixed Ahead of Inventory Forecast, Oil Markets,2018-02-21 21:52:00,WSJ,NEGATIVE,0.9982442855834961
Oil Sentiment Turns Negative Again, Oil Markets,2018-02-21 07:17:00,WSJ,NEGATIVE,0.9996557235717773
Oil Futures Maintain Thursday Gains in Asia, Oil Markets,2018-02-23 00:37:00,WSJ,POSITIVE,0.9974082112312317
Oil Surges on Bullish U.S. Inventory Data, Oil Markets,2018-02-22 21:20:00,WSJ,NEGATIVE,0.9992994070053101
"Oil Prices Rise, Building on Gains After Stockpile Drop", Oil Markets,2018-02-23 20:34:00,WSJ,POSITIVE,0.9981344938278198
Oil Prices Extend End-of-Week Gains, Oil Markets,2018-02-26 01:57:00,WSJ,POSITIVE,0.9916685819625854
Oil Futures Edge Down Ahead of Weekly U.S. Data, Oil Markets,2018-02-27 01:31:00,WSJ,NEGATIVE,0.8039500117301941
Oil Hits Three-Week Highs, Oil Markets,2018-02-26 21:12:00,WSJ,POSITIVE,0.9593741297721863
Oil Futures Ease Further in Asia, Oil Markets,2018-02-28 02:19:00,WSJ,POSITIVE,0.9954968690872192
Oil Drops With Stocks as Dollar Gains, Oil Markets,2018-02-27 22:31:00,WSJ,NEGATIVE,0.9945904016494751
Oil Stabilizes after Overnight Skid on U.S. Inventories, Oil Markets,2018-03-01 04:28:00,WSJ,NEGATIVE,0.7943525910377502
Oil Prices Settle Lower After Inventory Data, Oil Markets,2018-02-28 21:39:00,WSJ,NEGATIVE,0.9996004700660706
Forecasts for Oil Prices Rise for Fifth Straight Month, Oil Markets,2018-02-28 09:40:00,WSJ,NEGATIVE,0.7756267189979553
Oil Loses Early Rebound by Midday in Asia, Oil Markets,2018-03-02 01:09:00,WSJ,NEGATIVE,0.9994515776634216
Holiday Shoppers Fuel Rebound at Best Buy and Kohl’s, Earnings,2018-03-01 23:05:00,WSJ,POSITIVE,0.9953624606132507
"U.S. Sanctions, Low Oil Prices Doomed Exxon’s Russian Projects", Business,2018-03-01 20:08:00,WSJ,NEGATIVE,0.9996604919433594
"Frackers, OPEC Size Each Other Up at CERAWeek Energy Confab in Texas", Markets,2018-03-03 01:51:00,WSJ,POSITIVE,0.7731822729110718
Stocks Linked to a Chinese Energy Firm Sink on Fears of Clampdown, Markets,2018-03-02 15:17:00,WSJ,NEGATIVE,0.9996774196624756
Russia to Scrap Accords to Send Gas to Ukraine, Europe,2018-03-03 22:20:00,WSJ,NEGATIVE,0.9932687878608704
Oil Maintains Late-Friday U.S. Gains, Oil Markets,2018-03-05 00:07:00,WSJ,POSITIVE,0.9461734294891357
Saudi Crown Prince Turns From Turmoil at Home to Diplomacy Abroad, Middle East,2018-03-04 19:54:00,WSJ,POSITIVE,0.9363442659378052
Oil Maintains Gains in Asia as Investors Await API Data, Oil Markets,2018-03-06 01:13:00,WSJ,POSITIVE,0.9773939847946167
Regulator Challenges Smucker’s Purchase of Wesson Oil Brand, Business,2018-03-05 23:21:00,WSJ,NEGATIVE,0.994575023651123
Shale Trailblazer Turns Skeptic on Soaring U.S. Oil Production, Business,2018-03-05 22:07:00,WSJ,NEGATIVE,0.9628799557685852
"Oil Futures Hit by API Data, Risk-Off Sentiment", Oil Markets,2018-03-07 01:27:00,WSJ,NEGATIVE,0.9987642765045166
"Smucker, Conagra Call Off Wesson Oil Deal", Business,2018-03-07 00:42:00,WSJ,NEGATIVE,0.9956939220428467
Big Oil CEOs ‘Not Losing Any Sleep’ Over Peak Oil Demand, Markets,2018-03-06 22:00:00,WSJ,POSITIVE,0.9921614527702332
Oil Stabilizes After Record US Output Fueled Wednesday Drop, Oil Markets,2018-03-08 00:37:00,WSJ,NEGATIVE,0.9855040907859802
Oil Prices Fall as U.S. Production Climbs, Oil Markets,2018-03-07 21:46:00,WSJ,NEGATIVE,0.9990954399108887
Iran’s Oil Boom Is a No-Show, Business,2018-03-07 14:12:00,WSJ,NEGATIVE,0.9765625596046448
Antimigrant Sentiment Fuels Rise of Italy’s League, Europe,2018-03-07 10:30:00,WSJ,POSITIVE,0.9941275119781494
Oil Futures See Morning Gains Fade in Asia, Oil Markets,2018-03-09 03:56:00,WSJ,NEGATIVE,0.9949151277542114
Mortgage Rates at a Four-Year High Threaten to Roil Housing, Markets,2018-03-08 22:38:00,WSJ,NEGATIVE,0.9994551539421082
"Tellurian, Chesapeake Energy Held Talks on Louisiana Fields", Business,2018-03-08 22:24:00,WSJ,POSITIVE,0.6359555721282959
"Oil Slides After U.S. Stock Build, Record Output", Oil Markets,2018-03-08 20:28:00,WSJ,NEGATIVE,0.9820283651351929
"Oil Higher on Employment Data, Falling Production", Oil Markets,2018-03-09 20:13:00,WSJ,NEGATIVE,0.9949643611907959
U.S. Hedge Funds File Lawsuit Over Marine Fuel Firm’s Deal, Markets,2018-03-09 18:33:00,WSJ,NEGATIVE,0.9931723475456238
Oil Futures Shed Most of Their Morning Gains, Oil Markets,2018-03-12 01:30:00,WSJ,NEGATIVE,0.9352224469184875
Doomsday Climate Scenarios Are a Joke, Commentary,2018-03-11 20:33:00,WSJ,NEGATIVE,0.9976412057876587
Biofuel Mandates Are a Bad Idea Whose Time May Be Up, Commentary,2018-03-11 20:30:00,WSJ,NEGATIVE,0.9997270703315735
OPEC Divided on the Right Price for Oil, Oil Markets,2018-03-11 14:21:00,WSJ,POSITIVE,0.8933488130569458
What Goes Around Comes Around: Energy Prices Dig Into Miners’ Profits, Business,2018-03-13 01:46:00,WSJ,NEGATIVE,0.9851495027542114
Negative Sentiment Continue to Weigh on Oil Prices, Oil Markets,2018-03-13 00:12:00,WSJ,NEGATIVE,0.994379460811615
Why Is Russian Gas in Boston Harbor?, Commentary,2018-03-12 23:33:00,WSJ,NEGATIVE,0.9982020854949951
OPEC Price Fight Weighs on Oil, Oil Markets,2018-03-12 20:14:00,WSJ,NEGATIVE,0.9938177466392517
Oil Pulls Back From Session Highs in Asia, Oil Markets,2018-03-14 01:16:00,WSJ,NEGATIVE,0.9583879709243774
Mediterranean Gas Bounty Suddenly Seems Within Big Oil’s Reach, Business,2018-03-13 21:23:00,WSJ,POSITIVE,0.947411835193634
Oil Prices Fall Amid Growing U.S. Output, Oil Markets,2018-03-13 21:00:00,WSJ,NEGATIVE,0.9994451403617859
Gasoline Prices Fall in Wake of EPA Deal With Bankrupt Refiner, Oil Markets,2018-03-13 20:55:00,WSJ,NEGATIVE,0.9990925788879395
Oil Futures Maintain Modest Overnight Gains, Oil Markets,2018-03-15 00:52:00,WSJ,POSITIVE,0.9993182420730591
Oil Prices Rise on Falling Fuel Inventory, Oil Markets,2018-03-14 19:33:00,WSJ,NEGATIVE,0.9875690340995789
Getting the ‘Oil’ Out: Norway’s Statoil Rebrands, Business,2018-03-16 01:54:00,WSJ,NEGATIVE,0.9904904365539551
Oil Futures Stable as Crosscurrents Continue, Oil Markets,2018-03-16 01:26:00,WSJ,POSITIVE,0.9959030747413635
Oil Rises on Growing Demand Outlook, Oil Markets,2018-03-15 19:03:00,WSJ,POSITIVE,0.9984667301177979
Oil Demand Set to Rebalance Surge in U.S. Shale, Markets,2018-03-15 09:00:00,WSJ,NEGATIVE,0.9907517433166504
Oil Futures Settle Higher, Oil Markets,2018-03-16 19:49:00,WSJ,NEGATIVE,0.9244258403778076
Energy’s Favorite Corporate Structure Falls Out of Vogue, Business,2018-03-16 11:19:00,WSJ,NEGATIVE,0.9897426962852478
Siemens Pins Hopes on Small Gas Turbines, Business,2018-03-16 09:30:00,WSJ,NEGATIVE,0.945212721824646
"After Recent Gains, Oil Futures Down Week on Down Note", Oil Markets,2018-03-19 01:43:00,WSJ,NEGATIVE,0.9959973096847534
Natural Gas Under Assault in Some States After Brief Reign at the Top, Business,2018-03-18 21:27:00,WSJ,NEGATIVE,0.9909487366676331
"SandRidge Energy Rejects Bid, Hires Advisers to Review Options", Business,2018-03-19 23:56:00,WSJ,NEGATIVE,0.5825815796852112
Oil Edges Lower as Stocks Fall, Oil Markets,2018-03-19 21:08:00,WSJ,NEGATIVE,0.9994274377822876
Oil Futures Gain Further on U.S. Inventory Data, Oil Markets,2018-03-21 00:59:00,WSJ,POSITIVE,0.816010057926178
Shipowners’ Quandary: Buy Cleaner Fuel or a Fuel Cleaner?, Business,2018-03-20 09:30:00,WSJ,NEGATIVE,0.9981527924537659
Oil Futures Higher as Range-Bound Trade Persists, Oil Markets,2018-03-20 04:33:00,WSJ,NEGATIVE,0.9657057523727417
Early Asian Gains for Oil Futures Evaporate, Oil Markets,2018-03-22 02:42:00,WSJ,NEGATIVE,0.9980691075325012
How Tariffs Dampen the Energy Boom, Commentary,2018-03-21 22:37:00,WSJ,NEGATIVE,0.9933120608329773
Gulf Oil Sale No Turning Point for Offshore Drilling, Politics,2018-03-21 22:19:00,WSJ,NEGATIVE,0.9229520559310913
Oil Futures Erase Thursday’s Decline in Asia, Oil Markets,2018-03-23 01:01:00,WSJ,POSITIVE,0.5582053065299988
Oil Slips From Seven-Week High, Oil Markets,2018-03-22 19:39:00,WSJ,NEGATIVE,0.9989665746688843
Oil Holds on to Risk-Driven Gains, Oil Markets,2018-03-26 19:34:00,WSJ,POSITIVE,0.998145580291748
China’s Oil Futures Soar on Debut, Markets,2018-03-26 09:02:00,WSJ,POSITIVE,0.9991317391395569
Oil Wavers as Questions Linger Over Iran Deal, Oil Markets,2018-03-27 20:52:00,WSJ,NEGATIVE,0.9948753714561462
Federal Judge Dismisses Exxon Lawsuit Against Climate-Change Probes, Business,2018-03-30 02:09:00,WSJ,NEGATIVE,0.9947022795677185
Barclays Foils Bank Heist, Review & Outlook,2018-03-29 23:05:00,WSJ,NEGATIVE,0.942217230796814
"Oil Advances, Breaking Three-Day Losing Streak", Oil Markets,2018-03-29 20:41:00,WSJ,POSITIVE,0.8105213046073914
Oil Giant Shell Wants to Sell You Electricity, Business,2018-03-29 09:30:00,WSJ,POSITIVE,0.8828121423721313
Oil Futures Remain Modestly Higher as Dollar Eases, Oil Markets,2018-03-29 04:31:00,WSJ,POSITIVE,0.9936137795448303
Trump Faces Test on Coal With FirstEnergy Appeal, Politics,2018-04-02 03:07:00,WSJ,POSITIVE,0.9954584836959839
Climate Alarmists May Inherit the Wind, Commentary,2018-04-01 17:58:00,WSJ,POSITIVE,0.6634058952331543
Beaten-Down Energy Stocks Poised to Power Higher, Markets,2018-04-01 13:00:00,WSJ,NEGATIVE,0.9989991784095764
"In the Oil Patch, Bigger Is No Longer Better", Business,2018-04-02 11:00:00,WSJ,NEGATIVE,0.9986428618431091
The Fuel Economy Fraud, REVIEW & OUTLOOK ,2018-04-03 22:40:00,WSJ,NEGATIVE,0.9988065958023071
EPA Chief Echoes Car Makers on Plan to Scrap Fuel Standards, Politics,2018-04-03 21:11:00,WSJ,NEGATIVE,0.9867660999298096
Yemen Rebels Strike Saudi Oil Tanker, Middle East,2018-04-03 20:54:00,WSJ,NEGATIVE,0.9941242337226868
Oil Prices Regain Footing After Selloff, Oil Markets,2018-04-03 20:52:00,WSJ,NEGATIVE,0.70936119556427
The Fuel Powering Corporate America: $2.4 Trillion in Private Fundraising, Markets,2018-04-03 14:40:00,WSJ,POSITIVE,0.8845804333686829
"Coincheck, Roiled by Hack, Might Have Found Its White Knight", Markets,2018-04-03 11:22:00,WSJ,NEGATIVE,0.9952244758605957
Activist Investors Try to Wake Up a Slumbering Energy Sector, Markets,2018-04-05 22:15:00,WSJ,NEGATIVE,0.9981173276901245
"Oil Rises as Inventories Fall, Trade Fears Ease", Oil Markets,2018-04-05 19:27:00,WSJ,NEGATIVE,0.9808313250541687
Oil Falls Amid U.S.-China Trade Tensions, Oil Markets,2018-04-06 19:48:00,WSJ,NEGATIVE,0.9996213912963867
Battle Over Oil Driller Tests Mexico’s Efforts to Reform Energy Sector, Business,2018-04-06 12:00:00,WSJ,NEGATIVE,0.9664671421051025
Saudi Delegation Culminates U.S. Tour With Return to Oil Roots, Business,2018-04-08 01:09:00,WSJ,POSITIVE,0.9699400663375854
Oil Prices Rise Amid Declining Trade Tensions, Oil Markets,2018-04-09 19:12:00,WSJ,NEGATIVE,0.9173348546028137
